lp,src,mt,ref,score,raw,annotators,domain
en-tr,"He has teamed up with Dr Geoff Watson, a consultant anesthetist at the Royal Hampshire County Hospital in Winchester, Hants, to ensure the implant procedure is carried out to a medical standard.","O Dr Geoff Watson, Winchester, hants Royal Hampshire County Hastanesi'nde bir danışman anestezi uzmanı ile bir araya geldi, implant prosedür tıbbi bir standart için yapılır sağlamak için.","İmplant prosedürünün tıbbi standartlarda uygulanabilmesini sağlamak için Winchester, Hants'teki Royal Hampshire County Hastanesi'nde danışman anestezist olan Dr. Geoff Watson ile işbirliğine gitti.",0.0025779685330756,75.0,1,news
en-tr,Sarı said that President Recep Tayyip Erdoğan was expected to participate in the inauguration.,"Sarı, Cumhurbaşkanı Recep Tayyip Erdoğan'ın açılışa katılması gerektiğini söyledi.","Sarı, caminin açılış törenine Cumhurbaşkanı Recep Tayyip Erdoğan'ın da katılımının beklendiğini söyledi.",-0.471390204099554,53.0,2,news
en-tr,The Yatagan-Kavaklidere highway was closed to traffic for sometime because of the accident.,Yatagan Kavaklıdere yolu kazadan dolayı bir ara trafiğe kapatılmıştır.,Kaza nedeniyle Yatağan-Kavaklıdere karayolu bir süre ulaşıma kapatıldı.,1.09200479795947,100.0,1,news
en-tr,Fenerbahçe went ahead 1-0 in the 32nd minute with Dirar’s headed shot.,"Fenerbahçe, Dirar'ın kafasına vurularak 32.dakikada 1-0 önde gitti.",Fenerbahçe karşılaşmanın 32. dakikasında Dirar'ın kafa vuruşuyla 1-0 öne geçti.,-1.00360977926858,37.0,1,news
en-tr,"""So tomorrow, I will be changing my registration to Republican,"" Justice added.","""Yani yarın, Cumhuriyetçi benim kayıt değiştirerek olacak,"" adalet ekledi.","Justice, ""Böylece yarın kaydımı Cumhuriyetçi olarak değiştireceğim"" diye ekledi.",-1.67300958597315,20.0,1,news
en-tr,"""It's very foolish to waste my time in this workshop,"" he says.","""Bu atölyede zamanımı boşa harcamak çok aptalca,"" diyor.","""Bu çalıştayda vaktimi harcamak çok aptalca."" diyor.",-0.603057237243366,24.0,1,news
en-tr,"Competing in the 400 meters hurdles, Yasmani Capello talked to SABAH prior to the championships that will start today.","400 metrelik engellerle yarışan Yasmani Capello, bugün başlayacak şampiyonalardan önce SABAH'LA konuştu.",400 metre engellide yarışan Yasmani Capello bugün başlayacak şampiyona öncesi SABAH'a konuştu.,-0.0223569314681314,48.0,1,news
en-tr,"""Her actions killed Conrad Roy,"" the prosecutor told the court.","""Onun eylemleri Conrad Roy öldürdü,"" savcı mahkemeye söyledi.","Savcı mahkemeye, ""Onun eylemleri Conrad Roy'u öldürdü."" dedi.",-0.0223569314681314,48.0,1,news
en-tr,"Çağlar continued, saying",Çağlar devam etti.,"Çağlar, şöyle devam etti:",0.124484696018742,53.0,1,news
en-tr,Trump's new chief of staff plans to restrict the president's media diet.,"Trump'un yeni Genelkurmay Başkanı, Başkan'ın basın diyetini kısıtlamayı planlıyor.",Trump'ın yeni özel kalemi başkanın medya diyetini kısıtlamayı planlıyor.,-0.993183468498345,36.0,1,news
en-tr,"""The police just killed an 18 year old kid and he's still laying in the street,"" it read.","""Polis az önce 18 yaşında bir çocuğu öldürdü ... ... ve hala sokakta yatıyor.""","""Polis biraz önce 18 yaşında bir çocuğu öldürdü ve o hala sokakta yatıyor."" diyordu.",0.62903067519182,79.6666666666667,3,news
en-tr,President Recep Tayyip Erdoğan watched Fenerbahçe’s return match with Austria’s Sturm Graz in the third pre-selection tour of the UEFA European League.,"Başbakan Recep Tayyip Erdoğan, UEFA Avrupa Ligi 3.ön eleme turunda, Fenerbahçe 'In Avusturya' nın Sturm Graz ' ı ile karşılaşmasını izledi.","Cumhurbaşkanı Recep Tayyip Erdoğan, Fenerbahçe'nin UEFA Avrupa Ligi 3. ön eleme turunda Avusturya'nın Sturm Graz takımıyla oynadığı rövanş maçını izledi.",0.451447031135611,70.0,1,news
en-tr,"Slowly, a new type of activism began to take shape for Ferrell.","Yavaş yavaş, yeni bir tür aktivizm Ferrell için şekil almaya başladı.",Ferrell için yavaş yavaş yeni bir eylemcilik çeşidi şekilleniyordu.,0.621403560504312,74.0,1,news
en-tr,The ministry of foreign affairs reported bTV that Bulgarians were later released.,Dışişleri Bakanlığı btv ' nin bulgarların daha sonra serbest kaldığını bildirdi.,Dış işleri bakanlığı bTV'ye Bulgarlar'ın daha sonra bırakıldığını bildirdi.,0.477698352234388,71.5,2,news
en-tr,"Reporters loved being able to publish hard-hitting investigations without fear of censorship, and readers were fascinated by a publication where they could read stories nobody else dared to cover.",Gazeteciler sansür korkusu olmadan sert vurucu araştırma yayımlamak için sevdi ve okuyucular başka kimsenin örtbas etmeye cesaret edemediği hikayeleri okuyabildikleri bir yayın tarafından büyülendi.,"Muhabirler, sansür korkusu olmadan can alıcı araştırmalar yayımlamaya bayılıyorlardı ve okurlar da hiç kimsenin haberleştirmeye cesaret edemediği hikayeleri okuyabildikleri bir yayına kendilerini kaptırmışlardı.",-1.07661790492783,1.0,1,news
en-tr,"The electricity generated will meet the needs of around 1.1 million households. Each year, the three billion kWh of electricity energy generated will, on average, deliver a reduction of 1.5 million tonnes in CO2 emissions.","Üretilen elektrik yaklaşık 1.1 milyon hane ihtiyaçlarını karşılayacak. Her yıl, üç milyar kWh elektrik enerjisi üretilecek, ortalama olarak, CO2 emisyonlarında 1.5 milyon ton azalma sağlayacaktır.",Yaklaşık 1.1 milyon evin ihtiyacını karşılayacak elektrik üretimi Her yıl asgari 3 milyar kWh elektrik enerjisi üretimi Ortalama 1.5 milyon ton CO2/yıl emisyon azaltımı.,-0.497569633701616,24.0,1,news
en-tr,Reporter Miriam Ramirez grabbed a few of the signs and headed out the next morning for a demonstration at the local prosecutor's office over yet another journalist.,Muhabir Miriam Ramirez işaretleri birkaç yakaladı ve bir başka gazeteci üzerinde yerel savcılık ofisinde bir gösteri için ertesi sabah dışarı doğru gitti.,Muhabir Miriam Ramirez birkaç pankart kaptı ve yerel savcının ofisinde başka bir gazeteci için ertesi sabah gösteriye çıktı.,-1.05144189313538,2.0,2,news
en-tr,"Mr. Trump won West Virginia by 42 points, and Justice did not endorse the Democratic nominee, Hillary Clinton.","Bay Trump 42 puan Batı Virginia kazandı, ve adalet Demokrat aday, Hillary Clinton onaylamadı.","Bay Trump Batı Virginia'yı 42 puanla kazanmış ve Demokrat aday Justice, Hillary Clinton'ı desteklememişti.",-0.0524569315332363,62.0,1,news
en-tr,These same countries have historically backed the OPM.,Bu ülkeler tarihsel olarak opm'yi desteklediler.,Aynı ülkeler tarihsel olarak OPM'yi destekliyor.,0.256295326121138,48.0,1,news
en-tr,"We should now slowly direct our energies not to those fields but to those reforms that will bring about comprehensive growth, increased employment...","Şimdi enerjilerimizi bu alanlara değil, kapsamlı büyümeyi, artan istihdamı sağlayacak reformlara yavaş yavaş yönlendirmeliyiz...","Yavaş yavaş artık enerjimizi o alanlara değil, enerjimizi kapsayıcı büyümeye, istihdam artışını sağlayacak reformlara...",0.985727762846924,70.5,2,news
en-tr,"With prayers and tears, pilgrims to Saudi Arabia from the Religious Affairs Directorate were sent off from Ataturk Airport’s International Departures Terminal.","Dualarla ve gözyaşlarıyla, Din İşleri Müdürlüğü'nden Suudi Arabistan'a hacılar Atatürk Havalimanı Dış Hatlar Terminali'nden gönderildi.","Diyanet İşleri Başkanlığı'nın organizasyonuyla Suudi Arabistan'a gidecek hacı adayları, Atatürk Havalimanı Dış Hatlar Gidiş Terminali'nde dualar ve gözyaşlarıyla uğurlandı.",-0.870044129966846,15.0,1,news
en-tr,None of these are really consistent with each other.,Bunların hiçbiri birbirleriyle tutarlı değil.,Onların hiçbiri birbirini tutmuyor.,0.11153397239821,62.0,1,news
en-tr,"By increasing our resistance to shocks with a couple of reforms, I believe we can fix Turkey to a growth rate of 5%.","Birkaç reformla şoka karşı direnişimizi artırarak, Türkiye'yi %5 büyüme oranında düzeltebileceğimize inanıyorum.","Bir miktar reformla şoklara karşı direncimizi artırarak inanıyorum ki Türkiye'yi yüzde 5""üin üzerinde bir büyüme trendine oturturuz.",0.366468766451261,68.0,1,news
en-tr,Insurance awareness and increasing insurance levels are very important for our people and for our country.,Sigorta farkındalığı ve artan sigorta düzeyleri ülkemiz ve halkımız için çok önemlidir.,Sigorta bilinci ve sigortalılık oranının arttırılması insanımız ve ülkemiz adına çok önemli.,0.940072053070627,81.5,2,news
en-tr,Bay came second in the world in the 1500 meter surface race.,Bay 1500 metrelik yüzey yarışında dünyada ikinci oldu.,"Bay, 1500 metre su üstünde dünya 2'incisi oldu.",-0.545352952700203,48.0,1,news
en-tr,"The Minister of Youth and Sports, Osman Aşkın Bak, issued a written statement congratulating Ayşe Ceren Yeşilbaş on her wining a silver medal.","Gençlik ve spor Bakanı Osman Aşkın bak, Ayşe Ceren Yeşilbaş'ın gümüş madalya kazanmasını kutlayan yazılı bir açıklama yaptı.","Gençlik ve Spor Bakanı Osman Aşkın Bak, yayımladığı mesajla gümüş madalya kazanan Ayşe Ceren Yeşilbaş'ı tebrik etti.",0.390630156069742,69.5,2,news
en-tr,"""Certainly FFP is not dead and we will, for sure, reinforce the rules going forward,"" Andrea Traverso, who oversees FFP at UEFA, told The Associated Press last week.","""Kesinlikle ffp ölü değil ve biz, kesinlikle, ileriye giden kuralları pekiştirmek için, emin,"" Andrea traverso, UEFA FFP denetleyen, geçen hafta Associated Press söyledi.","UEFA'da FFP'yi idare eden Andrea Traverso, Associated Press'e geçen hafta: ""FFP kesinlikle ölmedi ve biz mutlaka kuralları ileri taşıyarak güçlendireceğiz"" dedi.",-0.964747635181836,12.0,1,news
en-tr,"This is not the Sunni idea, it’s Wahabism","Bu Sünni fikir değil, Vahabizm.",Sünnilik değil Vehhabilik,0.876338354557363,80.0,1,news
en-tr,The drivers first had the fire station’s officers take photos of their vehicles for a damage assessment.,Sürücülerden önce İtfaiye memurları ... ... hasar tespiti için araçlarının fotoğraflarını çekmişler.,Sürücüler önce araçlarının hasarlarını tespit ettirmek için itfaiye görevlilerine araçlarının fotoğraflarını çektirdi.,-1.190438602183,4.0,1,news
en-tr,"By algorithmically analyzing DNA extracted from Manning and using it to create 30 portraits of what someone with that genomic data might look like, Dewey-Hagborg has created a trenchant, if somewhat cerebral, commentary on not only the malleability of DNA data - the many ways it can be interpreted, and the inherent determinism of those interpretations - but also identity.","Manning'den çıkarılan DNA'yı algoritmik analiz ederek 30 portre oluşturmak için, genomik verileri olan birisinin neye benzeyebileceğini Dewey-hagborg, sadece DNA verilerinin ayrıştırılamamasına değil, aynı zamanda bu yorumların yapısal determinizmine de biraz serebral bir yorum yaratmıştır.","Manning'den çıkarılan DNA algoritmik şekilde analiz edilerek ve bu gen datasına sahip bir kişinin neye benzeyebileceğini kullanarak 30 portre yaratan Dewey-Hagborg, sadece DNA datasının işlenebilirliğini (yorumlanabilecek birçok yolu olduğunu ve yorumların özünden gelen determinizmi) değil aynı zamanda kimliğini sıkı, belki biraz beyinsel bir yorumla ortaya çıkardı.",-0.739056668180677,20.0,1,news
en-tr,"Stressing the importance society’s awareness of the issue of violence in health, Mr Odabas said ""Unfortunately, this has become a vocational complication that we go through from time to time.""","Toplumun sağlık alanında şiddet konusundaki bilincinin önemini vurgulayan Odabas, ""maalesef bu durum zaman zaman yaşadığımız mesleki bir sorun haline geldi.""","Sağlıkta şiddet konusunda toplumun bilinçlenmesi gerektiğine dikkat çeken Odabaş ise, ""Maalesef bu zaman zaman yaşadığmız, mesleki bir komplikasyon haline geldi.""",1.51785300183092,100.0,1,news
en-tr,Some never reappear.,Bazıları asla ortaya çıkmaz.,Bazıları asla bir daha görülemiyor.,0.359431299997739,61.0,1,news
en-tr,"Characterizing the resignations as ""so-called"", Buyuktataman said that again the public is being mislead by ""so-called"" polls and attempted perception management.","Büyüktataman, ""sözde"" sıfatlarını karakterize ederek, halkın ""sözde"" anketler ve algılama yönetimi girişimi "" tarafından bir kez daha yanıltıldığını söyledi.","İstifalarla ilgili ""sözde"" nitelemesinde bulunan Büyükataman, yine ""sözde"" diye andığı anketlerle kamuoyunun yanlış yönlendirilmeye ve algı yönetimi yapılmaya çalışıldığını söyledi.",-1.16674782994634,1.0,1,news
en-tr,Necip and Utku to remain at Beşiktaş for four more years,Necip ve Utku Beşiktaş'ta dört yıl daha kalacak,Necip ve Utku 4 yıl daha Beşiktaş'ta,1.65121775741015,97.0,2,news
en-tr,"""It is the consequence of the ownerships and that has completely changed the whole landscape of football in the last 15 years,"" Wenger said Thursday.","""Bu ownerships sonucudur ve son 15 yılda futbol tüm peyzaj tamamen değişti,"" Wenger Perşembe söyledi .","Wenger perşembe günü ""Bu, sahip olmanın getirdiği bir sonuç ve son 15 yılda futbolun tüm zeminini tamamen değiştirdi"" dedi.",-1.19725308325048,19.0,2,news
en-tr,"After a few minutes Greene thanks the crowd, and suddenly it's over.",Birkaç dakika sonra Greene kalabalığa teşekkür etti ve birden bitti.,Birkaç dakika sonra Greene kalabalığa teşekkür ediyor ve birden bitiyor.,0.677842079509964,63.0,1,news
en-tr,How soccer's financial rules impact Neymar's move to Paris,Futbolun finansal kuralları Neymar'ın Paris'e taşınmasını nasıl etkiler?,Futbolun mali kuralları Neymar’ın Paris’e gidişini nasıl etkileyecek?,0.863772322399393,74.0,1,news
en-tr,Members also voted to withdraw part of the mammoth economy-boosting package unleashed a year ago in the aftermath of Brexit.,Üyeler ayrıca Brexit sonrasında bir yıl önce serbest bırakılan mamut ekonomisi artırma paketinin bir kısmını geri çekmek için oy kullandı.,"Üyeler ayrıca Brexit sonrasında, bir yıl önce başlatılan devasa ekonomi iyileştirici paketin bir kısmını da geri çekme yönünde oy kullandı.",0.426079370322715,86.0,2,news
